point_index,bidirectional_dijkstra_time,nx_bidirectional_dijkstra_time,dijkstras_time,nx_dijkstra_time,A_star_time,nx_A_star_time,bidirectional_dijkstra_cost,nx_bidirectional_dijkstra_cost,dijkstras_cost,nx_dijkstra_cost,A_star_cost,nx_A_star_cost
68,0.0003305,0.0002032,0.0005533,0.0001409,0.0001957,0.0001919,636.355,636.355,636.355,636.355,636.355,636.355
69,0.000516,0.0004598,0.0006756,0.0004104,0.0005431,0.0005855,1147.712,1144.264,1144.264,1144.264,1144.264,1144.264
70,0.0002072,0.0001836,0.0002745,0.000212,0.0003028,0.000323,620.403,599.201,599.201,599.201,599.201,599.201
71,0.0001137,0.0001004,0.0001719,0.0001189,0.0001555,0.000149,400.024,400.024,400.024,400.024,400.024,400.024
72,0.0001913,0.0001735,0.0002177,0.0001508,0.0003693,0.0003998,615.94,612.38,612.38,612.38,612.38,612.38
73,7.23E-05,0.0001253,0.0001215,0.0001074,0.0003798,0.0003732,863.641,870.754,870.754,870.754,870.754,870.754
74,0.0002116,0.0001801,0.0002866,0.0002069,0.0002481,0.0002594,703.642,703.642,703.642,703.642,703.642,703.642
75,7.24E-05,6.78E-05,5.95E-05,4.15E-05,0.0001271,0.0001283,359.57,359.57,359.57,359.57,359.57,359.57
76,5.08E-05,4.04E-05,4.49E-05,3.77E-05,0.0001071,0.0001077,265.417,265.417,265.417,265.417,265.417,265.417
77,0.0004105,0.0003711,0.000603,0.0005646,0.0007093,0.0007819,1125.268,1125.268,1125.268,1125.268,1125.268,1125.268
78,7.26E-05,5.88E-05,7.94E-05,4.93E-05,0.0001065,0.0001039,255.513,255.513,255.513,255.513,255.513,255.513
79,0.0002346,0.0002046,0.0002907,0.000189,0.0002496,0.0002627,616.786,597.456,597.456,597.456,597.456,597.456
80,4.38E-05,3.69E-05,3.31E-05,2.23E-05,6.82E-05,6.97E-05,154.677,154.677,154.677,154.677,154.677,154.677
81,4.45E-05,3.60E-05,4.16E-05,3.41E-05,7.82E-05,7.21E-05,251.387,245.979,245.979,245.979,245.979,245.979
82,0.0002319,0.0001927,0.000388,0.0003287,0.0003056,0.0003073,1175.586,1175.586,1175.586,1175.586,1175.586,1175.586
83,0.0002826,0.0002377,0.0004979,0.0003305,0.0004382,0.0004771,800.27,800.27,800.27,800.27,800.27,800.27
84,0.0002069,0.0001607,0.0003669,0.0001628,0.0003009,0.0002624,658.534,616.204,616.204,616.204,616.204,616.204
85,0.000175,0.0001328,0.0002536,0.000159,0.0003785,0.0005031,426.967,426.967,426.967,426.967,426.967,426.967
86,0.0003999,0.0003348,0.0006141,0.0003643,0.0003427,0.0003739,877.195,877.195,877.195,877.195,877.195,877.195
87,0.0004046,0.0003375,0.0006008,0.0004259,0.0003444,0.0003303,830.915,830.915,830.915,830.915,830.915,830.915
88,0.0003662,0.0003607,0.0004791,0.0004221,0.0008826,0.0010986,1160.566,1222.144,1222.144,1222.144,1222.144,1222.144
89,0.0003077,0.000274,0.0004512,0.0003116,0.0004619,0.0005074,805.074,822.036,822.036,822.036,822.036,822.036
90,0.0003385,0.0002945,0.000475,0.0004004,0.0005729,0.000624,987.82,976.956,976.956,976.956,976.956,976.956
