point_index,bidirectional_dijkstra_time,nx_bidirectional_dijkstra_time,dijkstras_time,nx_dijkstra_time,A_star_time,nx_A_star_time,bidirectional_dijkstra_cost,nx_bidirectional_dijkstra_cost,dijkstras_cost,nx_dijkstra_cost,A_star_cost,nx_A_star_cost
72,0.0081986,0.0009256,0.1786531,0.0017151,0.0057433,0.0012024,1243.146,1274.072,1274.072,1274.072,1274.072,1274.072
73,0.0068137,0.0005287,0.0558008,0.0011092,0.0036243,0.0012371,1294.346,1253.385,1253.385,1253.385,1253.385,1253.385
74,0.0051487,0.0001227,0.0406164,0.0002274,0.0028095,0.0002241,497.439,520.909,520.909,520.909,520.909,520.909
75,0.0064921,0.0018776,0.0548594,0.0039147,0.0100667,0.0037321,1698.345,1888.42,1888.42,1888.42,1888.42,1888.42
76,0.1192293,0.0002307,0.0573301,0.00042,0.005155,0.0006969,540.833,563.223,563.223,563.223,563.223,563.223
77,0.0093686,0.0003006,0.0522916,0.000751,0.0053244,0.0009519,1380.135,1402.636,1402.636,1402.636,1402.636,1402.636
78,0.0093072,0.0001086,0.0555758,6.46E-05,0.0027888,0.0001775,1125.652,1125.652,1125.652,1125.652,1125.652,1125.652
79,0.0072201,0.0002143,0.0497431,0.0001646,0.0034745,0.000149,643.905,494.214,494.214,494.214,494.214,494.214
80,0.1262811,0.0010498,0.0561249,0.0014926,0.0068461,0.0026046,1397.988,1446.655,1446.655,1446.655,1446.655,1446.655
81,0.0081368,0.0001302,0.0408242,0.0001504,0.0031771,0.0002639,564.3,530.305,530.305,530.305,530.305,530.305
82,0.0077576,0.0003731,0.0459052,0.001382,0.0056216,0.0010094,1064.646,969.251,969.251,969.251,969.251,969.251
83,0.0089051,0.0007619,0.1779488,0.0008844,0.003215,0.0006787,1065.301,1062.402,1062.402,1062.402,1062.402,1062.402
84,0.0058287,0.0002271,0.0597504,0.0005643,0.0051712,0.0008908,791.215,767.965,767.965,767.965,767.965,767.965
85,0.0084503,0.0003387,0.0573916,0.0003889,0.0051775,0.0007655,714.172,706.446,706.446,706.446,706.446,706.446
86,0.0091997,0.000105,0.1645311,0.000145,0.0030819,0.0001868,562.263,261.038,261.038,261.038,261.038,261.038
87,0.0054111,0.0003424,0.041593,0.0004328,0.0041282,0.0005229,656.026,656.026,656.026,656.026,656.026,656.026
88,0.0097003,0.0006361,0.0556574,0.0009854,0.0059793,0.0018724,1162.272,1121.391,1121.391,1121.391,1121.391,1121.391
89,0.0089133,0.0006293,0.0531775,0.0008161,0.0030454,0.0006502,1155.21,1155.21,1155.21,1155.21,1155.21,1155.21
90,0.1063915,0.0007935,0.0657274,0.0010911,0.0058691,0.0017958,1263.571,1240.262,1240.262,1240.262,1240.262,1240.262
91,0.0100193,0.0006534,0.0573573,0.0011981,0.0064306,0.002736,964.831,1155.828,1155.828,1155.828,1155.828,1155.828
92,0.0064199,0.000846,0.0518806,0.0016108,0.0068722,0.0029204,1097.673,1180.105,1180.105,1180.105,1180.105,1180.105
93,0.0096219,0.0008959,0.0475745,0.000787,0.0033555,0.0006103,1236.618,1243.036,1243.036,1243.036,1243.036,1243.036
94,0.1075316,0.000565,0.0556603,0.0011432,0.0055014,0.0013671,884.55,870.255,870.255,870.255,870.255,870.255
95,0.0093936,0.0010076,0.0556179,0.0025833,0.0039351,0.0011396,1224.03,1241.712,1241.712,1241.712,1241.712,1241.712
96,0.0057111,0.0004198,0.0489491,0.0013576,0.0051654,0.0006341,984.537,881.407,881.407,881.407,881.407,881.407
97,0.008182,0.000326,0.0395143,0.0005652,0.0032548,0.0006157,736.284,736.284,736.284,736.284,736.284,736.284
98,0.023020342,0.00050408,0.054302596,0.000883076,0.00447131,0.00105485,,,,,,
99,,,,,,,,,,,,
