point_index,bidirectional_dijkstra_time,nx_bidirectional_dijkstra_time,dijkstras_time,nx_dijkstra_time,A_star_time,nx_A_star_time,bidirectional_dijkstra_cost,nx_bidirectional_dijkstra_cost,dijkstras_cost,nx_dijkstra_cost,A_star_cost,nx_A_star_cost
72,9.99E-05,7.96E-05,0.0001234,3.88E-05,6.92E-05,4.40E-05,275.594,275.594,275.594,275.594,275.594,275.594
73,0.0002047,0.0001795,0.0002448,0.0001758,0.0001549,0.0001377,797.867,797.867,797.867,797.867,797.867,797.867
74,0.0001847,0.0001556,0.0001498,0.0001308,0.0007742,0.0008643,645.769,702.174,702.174,702.174,702.174,702.174
75,0.0001793,0.0001007,0.0003287,0.0002697,0.0005733,0.0005982,1076.898,1268.182,1268.182,1268.182,1268.182,1268.182
76,0.0001643,0.0001594,0.0001981,0.0001441,0.00031,0.0003127,897.768,927.348,927.348,927.348,927.348,927.348
77,6.07E-05,5.12E-05,4.69E-05,4.64E-05,0.0002183,0.0002479,1863.112,1863.112,1863.112,1863.112,1863.112,1863.112
78,0.0002058,0.0001491,0.0002708,0.0001977,0.0006502,0.0006998,880.732,880.732,880.732,880.732,880.732,880.732
79,8.14E-05,7.21E-05,5.75E-05,4.96E-05,0.0001869,0.0001848,804.26,804.26,804.26,804.26,804.26,804.26
80,0.0001995,0.0001724,0.0002479,0.0001625,0.0003226,0.0003483,754.513,754.513,754.513,754.513,754.513,754.513
81,0.0002409,0.0002148,0.0003106,0.0001895,0.0003568,0.000385,725.915,695.603,695.603,695.603,695.603,695.603
82,0.00024,0.0002197,0.0003121,0.0001795,0.000261,0.0002632,626.918,626.918,626.918,626.918,626.918,626.918
83,3.30E-05,2.51E-05,1.38E-05,1.54E-05,9.55E-05,8.87E-05,535.361,535.361,535.361,535.361,535.361,535.361
84,0.0002124,0.0001936,0.0002537,0.0002293,0.0008259,0.0008921,1176.416,1176.416,1176.416,1176.416,1176.416,1176.416
85,0.0002202,0.0001591,0.0002316,0.0001306,0.0003552,0.0003597,1346.721,1137.319,1137.319,1137.319,1137.319,1137.319
86,0.0003184,0.000232,0.0004484,0.000371,0.0007153,0.0006977,973.098,938.267,938.267,938.267,938.267,938.267
87,0.0002499,0.0002218,0.0003321,0.0002428,0.0003118,0.000319,640.589,640.589,640.589,640.589,640.589,640.589
88,8.47E-05,6.01E-05,0.0001462,0.0001159,0.0001616,0.0001577,507.244,507.244,507.244,507.244,507.244,507.244
89,0.0002393,0.0002041,0.0003089,0.0002652,0.0004112,0.0004479,840.352,840.352,840.352,840.352,840.352,840.352
90,0.0003276,0.0002907,0.0003165,0.0002084,0.0004953,0.0005492,758.854,820.141,820.141,820.141,820.141,820.141
91,0.0002052,0.0001783,0.0002957,0.0002423,0.0003739,0.0003927,734.363,734.363,734.363,734.363,734.363,734.363
92,0.000167706,0.00014457,0.000210426,0.000140015,0.000299163,0.00031489,,,,,,
93,,,,,,,,,,,,
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
97,,,,,,,,,,,,
98,,,,,,,,,,,,
99,,,,,,,,,,,,
