point_index,bidirectional_dijkstra_time,nx_bidirectional_dijkstra_time,dijkstras_time,nx_dijkstra_time,A_star_time,nx_A_star_time,bidirectional_dijkstra_cost,nx_bidirectional_dijkstra_cost,dijkstras_cost,nx_dijkstra_cost,A_star_cost,nx_A_star_cost
60,6.28E-05,4.83E-05,6.75E-05,5.43E-05,0.0001776,0.0001714,1424.801,1424.801,1424.801,1424.801,1424.801,1424.801
61,6.23E-05,6.60E-05,8.15E-05,4.84E-05,0.0001544,0.0001621,314.748,314.748,314.748,314.748,314.748,314.748
62,0.0003434,0.000331,0.0004034,0.0003462,0.0005921,0.0006581,1243.621,1243.621,1243.621,1243.621,1243.621,1243.621
63,0.0003221,0.0003026,0.0003949,0.0003327,0.0006813,0.0007629,1110.613,1105.173,1105.173,1105.173,1105.173,1105.173
64,0.0002642,0.0002412,0.0003767,0.0004214,0.0005465,0.0005977,1147.672,1068.539,1068.539,1068.539,1068.539,1068.539
65,0.0001663,0.0002008,0.0002103,0.0003074,0.0002408,0.0002447,1428.257,1428.257,1428.257,1428.257,1428.257,1428.257
66,0.000214,0.0001746,0.0001863,0.0001141,0.0001739,0.000171,1138.154,1138.154,1138.154,1138.154,1138.154,1138.154
67,0.0002511,0.0001617,0.000293,0.0001406,0.0001936,0.0001635,697.89,567.222,567.222,567.222,567.222,567.222
68,1.75E-05,1.42E-05,6.80E-06,8.20E-06,3.78E-05,3.63E-05,282.496,282.496,282.496,282.496,282.496,282.496
69,0.0002859,0.0002482,0.0003586,0.0002841,0.0004129,0.0004578,995.405,995.405,995.405,995.405,995.405,995.405
70,4.08E-05,3.54E-05,2.69E-05,1.98E-05,9.48E-05,9.69E-05,931.668,931.668,931.668,931.668,931.668,931.668
71,8.09E-05,6.78E-05,0.0001052,7.33E-05,0.0001582,0.0001567,424.153,424.153,424.153,424.153,424.153,424.153
72,2.18E-05,1.79E-05,1.00E-05,1.13E-05,4.14E-05,2.83E-05,200.823,200.823,200.823,200.823,200.823,200.823
73,0.0001267,0.0001263,0.0002763,8.90E-05,0.0001362,0.0001315,433.848,401.62,401.62,401.62,401.62,401.62
74,0.0002176,0.000186,0.000307,0.0002144,0.000322,0.0003398,1217.806,1217.806,1217.806,1217.806,1217.806,1217.806
75,4.58E-05,3.59E-05,4.63E-05,2.93E-05,8.78E-05,8.42E-05,286.274,158.283,158.283,158.283,158.283,158.283
76,0.0002165,0.0001668,0.000305,0.0001321,0.0002801,0.0002536,937.751,931.985,931.985,931.985,931.985,931.985
77,6.20E-05,4.60E-05,6.72E-05,3.61E-05,9.37E-05,8.74E-05,943.072,943.072,943.072,943.072,943.072,943.072
78,6.85E-05,0.0001799,8.11E-05,2.58E-05,9.83E-05,9.13E-05,880.071,880.071,880.071,880.071,880.071,880.071
79,0.0002198,0.0002008,0.0003336,0.000145,0.0002984,0.0003289,689.913,689.456,689.456,689.456,689.456,689.456
80,0.0005013,0.0003994,0.000583,0.0003859,0.0006227,0.0006399,877.181,877.181,877.181,877.181,877.181,877.181
81,6.07E-05,5.18E-05,4.83E-05,4.49E-05,0.0001547,0.0001647,512.86,512.86,512.86,512.86,512.86,512.86
82,0.0001596,0.0001537,0.0001647,0.0001255,0.0003051,0.0003482,670.968,670.968,670.968,670.968,670.968,670.968
83,1.64E-05,1.34E-05,4.70E-06,6.40E-06,3.34E-05,1.69E-05,121.044,121.044,121.044,121.044,121.044,121.044
84,6.55E-05,4.85E-05,8.24E-05,3.27E-05,0.0001187,0.0001148,561.905,561.905,561.905,561.905,561.905,561.905
85,0.000283,0.0002441,0.0004047,0.00036,0.0005548,0.0006078,1261.189,1259.214,1259.214,1259.214,1259.214,1259.214
86,0.0001212,7.59E-05,8.92E-05,5.22E-05,0.0001359,0.0001342,364.877,386.559,386.559,386.559,386.559,386.559
87,0.0002827,0.0002365,0.0003536,0.0002424,0.000365,0.0003985,1149.311,1143.149,1143.149,1143.149,1143.149,1143.149
88,0.0001034,8.73E-05,1.00E-04,6.02E-05,0.0002131,0.0002036,787.165,787.165,787.165,787.165,787.165,787.165
89,0.0002018,0.000185,0.0001895,0.0001351,0.0003143,0.0003385,1567.83,1567.83,1567.83,1567.83,1567.83,1567.83
90,0.0001047,8.95E-05,0.0001758,0.0001089,0.0002569,0.0002522,608.659,579.468,579.468,579.468,579.468,579.468
91,8.67E-05,8.06E-05,0.0001124,6.03E-05,0.0001141,9.71E-05,257.847,257.847,257.847,257.847,257.847,257.847
92,0.0002091,0.0001814,0.0002801,0.0001662,0.000289,0.0002719,878.066,878.066,878.066,878.066,878.066,878.066
93,8.40E-05,6.45E-05,9.99E-05,8.16E-05,0.0002066,0.0005389,1024.33,1024.33,1024.33,1024.33,1024.33,1024.33
94,5.11E-05,9.23E-05,2.65E-05,6.47E-05,5.99E-05,3.84E-05,438.711,438.711,438.711,438.711,438.711,438.711
95,0.0003302,0.0002918,0.0004161,0.0003292,0.0003188,0.0003263,1054.363,1054.363,1054.363,1054.363,1054.363,1054.363
96,7.76E-05,7.72E-05,9.33E-05,7.38E-05,0.0001549,0.000161,388.408,388.408,388.408,388.408,388.408,388.408
97,0.0001149,0.0001054,0.0001165,8.14E-05,0.0001812,0.0001879,446.215,431.669,431.669,431.669,431.669,431.669
98,0.000155721,0.00013667,0.000203596,0.000135728,0.000255629,0.000271001,,,,,,
99,,,,,,,,,,,,
